# Time	Count
4.959381044487427204e+01	4.800000000000000000e+01
6.878143133462282321e+01	1.700000000000000000e+01
8.796905222437136729e+01	2.700000000000000000e+01
1.071566731141199114e+02	3.000000000000000000e+01
1.263442940038684696e+02	1.600000000000000000e+01
1.455319148936169995e+02	1.800000000000000000e+01
1.647195357833655578e+02	6.000000000000000000e+01
1.839071566731141161e+02	1.200000000000000000e+01
2.030947775628626459e+02	4.000000000000000000e+00
2.222823984526112042e+02	6.000000000000000000e+00
2.414700193423597625e+02	9.000000000000000000e+00
2.606576402321082924e+02	9.000000000000000000e+00
2.798452611218568791e+02	0.000000000000000000e+00
2.990328820116053521e+02	4.000000000000000000e+00
3.182205029013539388e+02	4.000000000000000000e+00
3.374081237911025255e+02	6.000000000000000000e+00
3.565957446808509985e+02	7.000000000000000000e+00
3.757833655705995852e+02	1.000000000000000000e+00
3.949709864603481719e+02	5.000000000000000000e+00
4.141586073500966450e+02	2.000000000000000000e+00
4.333462282398452317e+02	7.000000000000000000e+00
4.525338491295938184e+02	5.000000000000000000e+00
4.717214700193422914e+02	4.000000000000000000e+00
4.909090909090908781e+02	8.000000000000000000e+00
5.100967117988394648e+02	0.000000000000000000e+00
5.292843326885879378e+02	1.000000000000000000e+00
5.484719535783365245e+02	5.000000000000000000e+00
5.676595744680851112e+02	8.000000000000000000e+00
5.868471953578335842e+02	5.000000000000000000e+00
6.060348162475821709e+02	7.000000000000000000e+00
6.252224371373306440e+02	6.000000000000000000e+00
6.444100580270792307e+02	3.000000000000000000e+00
6.635976789168278174e+02	5.000000000000000000e+00
6.827852998065764041e+02	2.000000000000000000e+00
7.019729206963248771e+02	5.000000000000000000e+00
7.211605415860734638e+02	6.000000000000000000e+00
7.403481624758219368e+02	7.000000000000000000e+00
7.595357833655705235e+02	3.000000000000000000e+00
7.787234042553191102e+02	1.100000000000000000e+01
7.979110251450676969e+02	5.000000000000000000e+00
8.170986460348161700e+02	3.000000000000000000e+00
8.362862669245647567e+02	7.000000000000000000e+00
8.554738878143132297e+02	2.000000000000000000e+00
8.746615087040618164e+02	3.000000000000000000e+00
8.938491295938104031e+02	7.000000000000000000e+00
9.130367504835589898e+02	5.000000000000000000e+00
9.322243713733074628e+02	3.000000000000000000e+00
9.514119922630560495e+02	4.000000000000000000e+00
9.705996131528045225e+02	4.000000000000000000e+00
9.897872340425531092e+02	0.000000000000000000e+00
1.008974854932301696e+03	8.000000000000000000e+00
1.028162475822050055e+03	2.000000000000000000e+00
1.047350096711798869e+03	0.000000000000000000e+00
1.066537717601547229e+03	1.000000000000000000e+00
1.085725338491296043e+03	5.000000000000000000e+00
1.104912959381044402e+03	3.000000000000000000e+00
1.124100580270792761e+03	3.000000000000000000e+00
1.143288201160541576e+03	1.000000000000000000e+00
1.162475822050289935e+03	4.000000000000000000e+00
1.181663442940038749e+03	3.000000000000000000e+00
1.200851063829787108e+03	4.000000000000000000e+00
1.220038684719535695e+03	0.000000000000000000e+00
1.239226305609284282e+03	5.000000000000000000e+00
1.258413926499032641e+03	2.000000000000000000e+00
1.277601547388781455e+03	2.000000000000000000e+00
1.296789168278529814e+03	3.000000000000000000e+00
1.315976789168278401e+03	5.000000000000000000e+00
1.335164410058026988e+03	3.000000000000000000e+00
1.354352030947775347e+03	2.000000000000000000e+00
1.373539651837524161e+03	4.000000000000000000e+00
1.392727272727272521e+03	2.000000000000000000e+00
1.411914893617021335e+03	3.000000000000000000e+00
1.431102514506769694e+03	3.000000000000000000e+00
1.450290135396518053e+03	0.000000000000000000e+00
1.469477756286266867e+03	7.000000000000000000e+00
1.488665377176015227e+03	0.000000000000000000e+00
1.507852998065764041e+03	2.000000000000000000e+00
1.527040618955512400e+03	2.000000000000000000e+00
1.546228239845260987e+03	2.000000000000000000e+00
1.565415860735009574e+03	1.000000000000000000e+00
1.584603481624757933e+03	4.000000000000000000e+00
1.603791102514506747e+03	6.000000000000000000e+00
1.622978723404255106e+03	2.000000000000000000e+00
1.642166344294003920e+03	2.000000000000000000e+00
1.661353965183752280e+03	4.000000000000000000e+00
1.680541586073500639e+03	1.000000000000000000e+00
1.699729206963249453e+03	2.000000000000000000e+00
1.718916827852997812e+03	5.000000000000000000e+00
1.738104448742746627e+03	3.000000000000000000e+00
1.757292069632494986e+03	7.000000000000000000e+00
1.776479690522243573e+03	5.000000000000000000e+00
1.795667311411992159e+03	4.000000000000000000e+00
1.814854932301740519e+03	5.000000000000000000e+00
1.834042553191489333e+03	5.000000000000000000e+00
1.853230174081237692e+03	4.000000000000000000e+00
1.872417794970986506e+03	3.000000000000000000e+00
1.891605415860734865e+03	5.000000000000000000e+00
1.910793036750483225e+03	0.000000000000000000e+00
1.929980657640232039e+03	0.000000000000000000e+00
1.949168278529980398e+03	4.000000000000000000e+00
1.968355899419729212e+03	4.000000000000000000e+00
1.987543520309477572e+03	1.000000000000000000e+00
2.006731141199225931e+03	4.000000000000000000e+00
2.025918762088974745e+03	1.000000000000000000e+00
2.045106382978723332e+03	4.000000000000000000e+00
2.064294003868471918e+03	4.000000000000000000e+00
2.083481624758220278e+03	4.000000000000000000e+00
2.102669245647968637e+03	3.000000000000000000e+00
2.121856866537717451e+03	4.000000000000000000e+00
2.141044487427466265e+03	1.000000000000000000e+00
2.160232108317214625e+03	2.000000000000000000e+00
2.179419729206962984e+03	4.000000000000000000e+00
2.198607350096711343e+03	1.000000000000000000e+00
2.217794970986460157e+03	1.000000000000000000e+00
2.236982591876208971e+03	2.000000000000000000e+00
2.256170212765957331e+03	2.000000000000000000e+00
2.275357833655705690e+03	1.000000000000000000e+00
2.294545454545454049e+03	2.000000000000000000e+00
2.313733075435202863e+03	2.000000000000000000e+00
2.332920696324951678e+03	2.000000000000000000e+00
2.352108317214700037e+03	4.000000000000000000e+00
2.371295938104448396e+03	1.000000000000000000e+00
2.390483558994197210e+03	2.000000000000000000e+00
2.409671179883945570e+03	0.000000000000000000e+00
2.428858800773694384e+03	3.000000000000000000e+00
2.448046421663442743e+03	4.000000000000000000e+00
2.467234042553191102e+03	1.000000000000000000e+00
2.486421663442939916e+03	2.000000000000000000e+00
2.505609284332688276e+03	2.000000000000000000e+00
2.524796905222437090e+03	1.000000000000000000e+00
2.543984526112185449e+03	3.000000000000000000e+00
2.563172147001933808e+03	1.000000000000000000e+00
2.582359767891682623e+03	4.000000000000000000e+00
2.601547388781430982e+03	2.000000000000000000e+00
2.620735009671179796e+03	1.000000000000000000e+00
2.639922630560928155e+03	4.000000000000000000e+00
2.659110251450676515e+03	4.000000000000000000e+00
2.678297872340425329e+03	2.000000000000000000e+00
2.697485493230174143e+03	3.000000000000000000e+00
2.716673114119922502e+03	2.000000000000000000e+00
2.735860735009670861e+03	5.000000000000000000e+00
2.755048355899419221e+03	4.000000000000000000e+00
2.774235976789168035e+03	2.000000000000000000e+00
2.793423597678916849e+03	2.000000000000000000e+00
2.812611218568665208e+03	1.000000000000000000e+00
2.831798839458413568e+03	0.000000000000000000e+00
2.850986460348161927e+03	2.000000000000000000e+00
2.870174081237910741e+03	0.000000000000000000e+00
2.889361702127659555e+03	3.000000000000000000e+00
2.908549323017407914e+03	1.000000000000000000e+00
2.927736943907156274e+03	3.000000000000000000e+00
2.946924564796905088e+03	2.000000000000000000e+00
2.966112185686653447e+03	2.000000000000000000e+00
2.985299806576402261e+03	2.000000000000000000e+00
3.004487427466150621e+03	1.000000000000000000e+00
3.023675048355898980e+03	3.000000000000000000e+00
3.042862669245647794e+03	1.000000000000000000e+00
3.062050290135396153e+03	3.000000000000000000e+00
3.081237911025144967e+03	4.000000000000000000e+00
3.100425531914893327e+03	5.000000000000000000e+00
3.119613152804641686e+03	0.000000000000000000e+00
3.138800773694390500e+03	2.000000000000000000e+00
3.157988394584138859e+03	2.000000000000000000e+00
3.177176015473887674e+03	4.000000000000000000e+00
3.196363636363636033e+03	2.000000000000000000e+00
3.215551257253384392e+03	2.000000000000000000e+00
3.234738878143133206e+03	1.000000000000000000e+00
3.253926499032882020e+03	2.000000000000000000e+00
3.273114119922630380e+03	1.000000000000000000e+00
3.292301740812378739e+03	0.000000000000000000e+00
3.311489361702127098e+03	0.000000000000000000e+00
3.330676982591875912e+03	1.000000000000000000e+00
3.349864603481624727e+03	0.000000000000000000e+00
3.369052224371373086e+03	1.000000000000000000e+00
3.388239845261121445e+03	3.000000000000000000e+00
3.407427466150869805e+03	1.000000000000000000e+00
3.426615087040618619e+03	2.000000000000000000e+00
3.445802707930367433e+03	0.000000000000000000e+00
3.464990328820115792e+03	0.000000000000000000e+00
3.484177949709864151e+03	1.000000000000000000e+00
3.503365570599612965e+03	3.000000000000000000e+00
3.522553191489361325e+03	2.000000000000000000e+00
3.541740812379110139e+03	1.000000000000000000e+00
3.560928433268858498e+03	2.000000000000000000e+00
3.580116054158606858e+03	2.000000000000000000e+00
3.599303675048355672e+03	1.000000000000000000e+00
3.618491295938104031e+03	3.000000000000000000e+00
3.637678916827852845e+03	3.000000000000000000e+00
