# Time	Count
4.532154340836012807e+01	1.800000000000000000e+01
5.596463022508038421e+01	1.500000000000000000e+01
6.660771704180064035e+01	0.000000000000000000e+00
7.725080385852089648e+01	2.500000000000000000e+01
8.789389067524115262e+01	0.000000000000000000e+00
9.853697749196140876e+01	1.600000000000000000e+01
1.091800643086816791e+02	0.000000000000000000e+00
1.198231511254019352e+02	1.200000000000000000e+01
1.304662379421221772e+02	0.000000000000000000e+00
1.411093247588424333e+02	2.100000000000000000e+01
1.517524115755626894e+02	0.000000000000000000e+00
1.623954983922829456e+02	1.200000000000000000e+01
1.730385852090032301e+02	0.000000000000000000e+00
1.836816720257234863e+02	1.800000000000000000e+01
1.943247588424437424e+02	0.000000000000000000e+00
2.049678456591639986e+02	9.000000000000000000e+00
2.156109324758842547e+02	2.600000000000000000e+01
2.262540192926045108e+02	0.000000000000000000e+00
2.368971061093247670e+02	2.100000000000000000e+01
2.475401929260450231e+02	0.000000000000000000e+00
2.581832797427652508e+02	1.500000000000000000e+01
2.688263665594855070e+02	0.000000000000000000e+00
2.794694533762057631e+02	1.600000000000000000e+01
2.901125401929260761e+02	0.000000000000000000e+00
3.007556270096463322e+02	2.100000000000000000e+01
3.113987138263665884e+02	0.000000000000000000e+00
3.220418006430868445e+02	1.800000000000000000e+01
3.326848874598071006e+02	0.000000000000000000e+00
3.433279742765273568e+02	9.000000000000000000e+00
3.539710610932476129e+02	0.000000000000000000e+00
3.646141479099678691e+02	2.000000000000000000e+01
3.752572347266881252e+02	1.700000000000000000e+01
3.859003215434083813e+02	0.000000000000000000e+00
3.965434083601286375e+02	1.400000000000000000e+01
4.071864951768488936e+02	0.000000000000000000e+00
4.178295819935691497e+02	7.000000000000000000e+00
4.284726688102894059e+02	0.000000000000000000e+00
4.391157556270096620e+02	9.000000000000000000e+00
4.497588424437299182e+02	0.000000000000000000e+00
4.604019292604501743e+02	1.100000000000000000e+01
4.710450160771704304e+02	0.000000000000000000e+00
4.816881028938906866e+02	1.400000000000000000e+01
4.923311897106109427e+02	0.000000000000000000e+00
5.029742765273311988e+02	1.300000000000000000e+01
