# Time	Count
4.270130576713819437e+01	3.200000000000000000e+01
4.810391730141458311e+01	0.000000000000000000e+00
5.350652883569097185e+01	0.000000000000000000e+00
5.890914036996735348e+01	1.780000000000000000e+02
6.431175190424374932e+01	0.000000000000000000e+00
6.971436343852013806e+01	0.000000000000000000e+00
7.511697497279651259e+01	0.000000000000000000e+00
8.051958650707290133e+01	4.200000000000000000e+01
8.592219804134929007e+01	0.000000000000000000e+00
9.132480957562567880e+01	0.000000000000000000e+00
9.672742110990205333e+01	0.000000000000000000e+00
1.021300326441784421e+02	2.900000000000000000e+01
1.075326441784548308e+02	0.000000000000000000e+00
1.129352557127312195e+02	0.000000000000000000e+00
1.183378672470076083e+02	3.200000000000000000e+01
1.237404787812839970e+02	0.000000000000000000e+00
1.291430903155603858e+02	0.000000000000000000e+00
1.345457018498367745e+02	0.000000000000000000e+00
1.399483133841131632e+02	2.600000000000000000e+01
1.453509249183895520e+02	0.000000000000000000e+00
1.507535364526659123e+02	0.000000000000000000e+00
1.561561479869423010e+02	0.000000000000000000e+00
1.615587595212186898e+02	3.600000000000000000e+01
1.669613710554950785e+02	0.000000000000000000e+00
1.723639825897714672e+02	0.000000000000000000e+00
1.777665941240478560e+02	3.300000000000000000e+01
1.831692056583242447e+02	0.000000000000000000e+00
1.885718171926006335e+02	0.000000000000000000e+00
1.939744287268770222e+02	0.000000000000000000e+00
1.993770402611534109e+02	3.200000000000000000e+01
2.047796517954297997e+02	0.000000000000000000e+00
2.101822633297061884e+02	0.000000000000000000e+00
2.155848748639825772e+02	0.000000000000000000e+00
2.209874863982589659e+02	2.300000000000000000e+01
2.263900979325353546e+02	0.000000000000000000e+00
2.317927094668117434e+02	0.000000000000000000e+00
2.371953210010881321e+02	0.000000000000000000e+00
2.425979325353645208e+02	3.500000000000000000e+01
2.480005440696409096e+02	0.000000000000000000e+00
2.534031556039172983e+02	0.000000000000000000e+00
2.588057671381936871e+02	2.700000000000000000e+01
2.642083786724700190e+02	0.000000000000000000e+00
2.696109902067464077e+02	0.000000000000000000e+00
2.750136017410227964e+02	0.000000000000000000e+00
2.804162132752991852e+02	2.500000000000000000e+01
2.858188248095755739e+02	0.000000000000000000e+00
2.912214363438519626e+02	0.000000000000000000e+00
2.966240478781283514e+02	0.000000000000000000e+00
3.020266594124047401e+02	3.100000000000000000e+01
3.074292709466811289e+02	0.000000000000000000e+00
3.128318824809575176e+02	0.000000000000000000e+00
3.182344940152339063e+02	1.900000000000000000e+01
3.236371055495102951e+02	0.000000000000000000e+00
3.290397170837866838e+02	0.000000000000000000e+00
3.344423286180630726e+02	0.000000000000000000e+00
3.398449401523394613e+02	3.400000000000000000e+01
3.452475516866158500e+02	0.000000000000000000e+00
3.506501632208922388e+02	0.000000000000000000e+00
3.560527747551686275e+02	0.000000000000000000e+00
3.614553862894450162e+02	1.700000000000000000e+01
3.668579978237214050e+02	0.000000000000000000e+00
3.722606093579977937e+02	0.000000000000000000e+00
3.776632208922741825e+02	2.600000000000000000e+01
3.830658324265505712e+02	0.000000000000000000e+00
3.884684439608269599e+02	0.000000000000000000e+00
3.938710554951033487e+02	0.000000000000000000e+00
3.992736670293797374e+02	2.100000000000000000e+01
4.046762785636561262e+02	0.000000000000000000e+00
4.100788900979325149e+02	0.000000000000000000e+00
4.154815016322089036e+02	0.000000000000000000e+00
4.208841131664852924e+02	2.900000000000000000e+01
4.262867247007616811e+02	0.000000000000000000e+00
4.316893362350380698e+02	0.000000000000000000e+00
4.370919477693144586e+02	0.000000000000000000e+00
4.424945593035908473e+02	2.400000000000000000e+01
4.478971708378672361e+02	0.000000000000000000e+00
4.532997823721436248e+02	0.000000000000000000e+00
4.587023939064200135e+02	2.200000000000000000e+01
4.641050054406964023e+02	0.000000000000000000e+00
4.695076169749727910e+02	0.000000000000000000e+00
4.749102285092491229e+02	0.000000000000000000e+00
4.803128400435255116e+02	3.500000000000000000e+01
4.857154515778019004e+02	0.000000000000000000e+00
4.911180631120782891e+02	0.000000000000000000e+00
4.965206746463546779e+02	0.000000000000000000e+00
5.019232861806310666e+02	2.300000000000000000e+01
5.073258977149074553e+02	0.000000000000000000e+00
5.127285092491838441e+02	0.000000000000000000e+00
5.181311207834602328e+02	3.000000000000000000e+01
5.235337323177366216e+02	0.000000000000000000e+00
5.289363438520130103e+02	0.000000000000000000e+00
5.343389553862893990e+02	0.000000000000000000e+00
5.397415669205657878e+02	2.300000000000000000e+01
5.451441784548421765e+02	0.000000000000000000e+00
5.505467899891185652e+02	0.000000000000000000e+00
5.559494015233949540e+02	0.000000000000000000e+00
