# Time	Count
4.386006289308176065e+01	1.330000000000000000e+02
5.158018867924528195e+01	0.000000000000000000e+00
5.930031446540880324e+01	1.180000000000000000e+02
6.702044025157232454e+01	0.000000000000000000e+00
7.474056603773584584e+01	0.000000000000000000e+00
8.246069182389936714e+01	8.100000000000000000e+01
9.018081761006288843e+01	0.000000000000000000e+00
9.790094339622640973e+01	4.800000000000000000e+01
1.056210691823899310e+02	0.000000000000000000e+00
1.133411949685534665e+02	0.000000000000000000e+00
1.210613207547169878e+02	5.300000000000000000e+01
1.287814465408804949e+02	0.000000000000000000e+00
1.365015723270440162e+02	2.800000000000000000e+01
1.442216981132075375e+02	0.000000000000000000e+00
1.519418238993710588e+02	0.000000000000000000e+00
1.596619496855345801e+02	1.600000000000000000e+01
1.673820754716981014e+02	0.000000000000000000e+00
1.751022012578616511e+02	0.000000000000000000e+00
1.828223270440251724e+02	1.500000000000000000e+01
1.905424528301886937e+02	0.000000000000000000e+00
1.982625786163522150e+02	1.800000000000000000e+01
2.059827044025157363e+02	0.000000000000000000e+00
2.137028301886792576e+02	0.000000000000000000e+00
2.214229559748427789e+02	2.200000000000000000e+01
2.291430817610063002e+02	0.000000000000000000e+00
2.368632075471698215e+02	2.100000000000000000e+01
2.445833333333333428e+02	0.000000000000000000e+00
2.523034591194968357e+02	0.000000000000000000e+00
2.600235849056603570e+02	3.300000000000000000e+01
2.677437106918238783e+02	0.000000000000000000e+00
2.754638364779873996e+02	0.000000000000000000e+00
2.831839622641509209e+02	2.200000000000000000e+01
2.909040880503144422e+02	0.000000000000000000e+00
2.986242138364780203e+02	1.800000000000000000e+01
3.063443396226415416e+02	0.000000000000000000e+00
3.140644654088050629e+02	0.000000000000000000e+00
3.217845911949685842e+02	1.600000000000000000e+01
3.295047169811321055e+02	0.000000000000000000e+00
3.372248427672956268e+02	1.400000000000000000e+01
3.449449685534591481e+02	0.000000000000000000e+00
3.526650943396226694e+02	0.000000000000000000e+00
3.603852201257861907e+02	1.200000000000000000e+01
3.681053459119497120e+02	0.000000000000000000e+00
3.758254716981132333e+02	0.000000000000000000e+00
3.835455974842767546e+02	1.600000000000000000e+01
3.912657232704402759e+02	0.000000000000000000e+00
3.989858490566037972e+02	1.700000000000000000e+01
4.067059748427673185e+02	0.000000000000000000e+00
4.144261006289308398e+02	0.000000000000000000e+00
4.221462264150943611e+02	1.600000000000000000e+01
4.298663522012578824e+02	0.000000000000000000e+00
4.375864779874214037e+02	9.000000000000000000e+00
4.453066037735849250e+02	0.000000000000000000e+00
4.530267295597484463e+02	0.000000000000000000e+00
4.607468553459119676e+02	1.400000000000000000e+01
4.684669811320754889e+02	0.000000000000000000e+00
4.761871069182390102e+02	1.600000000000000000e+01
4.839072327044025315e+02	0.000000000000000000e+00
4.916273584905660528e+02	0.000000000000000000e+00
4.993474842767295740e+02	1.400000000000000000e+01
5.070676100628930953e+02	0.000000000000000000e+00
5.147877358490566166e+02	0.000000000000000000e+00
5.225078616352201379e+02	1.100000000000000000e+01
5.302279874213836592e+02	0.000000000000000000e+00
5.379481132075471805e+02	1.600000000000000000e+01
5.456682389937107018e+02	0.000000000000000000e+00
5.533883647798742231e+02	0.000000000000000000e+00
5.611084905660377444e+02	1.300000000000000000e+01
5.688286163522013794e+02	0.000000000000000000e+00
5.765487421383647870e+02	1.200000000000000000e+01
5.842688679245284220e+02	0.000000000000000000e+00
5.919889937106918296e+02	0.000000000000000000e+00
5.997091194968554646e+02	1.200000000000000000e+01
6.074292452830188722e+02	0.000000000000000000e+00
6.151493710691825072e+02	0.000000000000000000e+00
6.228694968553459148e+02	8.000000000000000000e+00
6.305896226415095498e+02	0.000000000000000000e+00
6.383097484276729574e+02	1.400000000000000000e+01
6.460298742138365924e+02	0.000000000000000000e+00
